"AMT","CVX","AXP","BAC","GS","JPM","WFC","CAT","GE","UNP","AAPL","ACN","ADBE","CMCSA","CRM","CSCO","DIS","GOOG","IBM","INTU","MA","MSFT","NFLX","NVDA","ORCL","QCOM","T","TXN","VZ","COST","KO","PEP","PG","WMT","ABT","AMGN","DHR","ISRG","JNJ","LLY","MRK","PFE","TMO","UNH","AMZN","HD","LOW","MCD","NKE","TJX"
2.2205608147298,1.73261821176932,0.235801223215747,0.6628281035664,2.43197602227819,1.66849666227513,0.93843998816385,-0.520914409866353,0.44760474941827,1.33219108893265,1.21793876833584,-0.44155312270761,1.21786021204822,1.45682907886085,4.87958745557674,1.25347263300877,1.12978972984387,0.330997232755895,0.38973433361893,1.94764458926407,0.946338533652111,1.72185212771897,5.38046697895022,3.03737443332086,1.82032971506191,2.05833186967546,1.79116796729985,2.44469106674611,0.144350429557931,1.86711275790148,0.767395764667853,0.801652801135216,0.72703828806356,1.06797634911462,0.529819560802617,1.36858074833602,1.19595980925165,2.53805019437452,-0.0140524809344597,1.34845039769939,2.82675376547699,0.25398079492385,3.14959180277195,0.135304939942653,1.67921983990355,1.90409408403708,0.324000388765183,-0.592723884646406,3.07388391637665,2.80785366232324
0.0654484838939638,0.0118757793619858,-0.441948711255731,-0.38617934172662,-0.118580694365807,-0.53985361568759,0.66842316706859,-0.25208583098612,0.0655952794920199,0.391560213136938,-1.53516750901334,-0.700822097499268,-0.01237394049711,0.93040570972497,-0.280751800328773,0.53986094767733,-0.450553887059616,-0.0847300352005562,0.264575416548789,0.44514128404747,1.57690923558988,-0.08374508487083,-3.89407988189562,0.63332947547513,1.06593688154491,0.33404396667011,0.953875630078281,-0.0661682019773401,-0.0403093957780495,-0.0600884176196963,0.417438045883969,0.130373115594339,-0.0558546302650789,-0.577845474055432,0.225352029063841,0.0723589033019183,1.05131642538165,0.131874430163236,0.187197385069373,0.293495935124736,0.191158639595619,0.1756269355715,-0.464220744316451,1.08098726598894,0.808247018369953,-0.50473293272447,-1.7265455104302,-1.09547261398633,-0.237538379635919,0.459298732776679
0.52506087214675,-0.390694867420464,-0.195998429424995,-0.99807326124193,-1.66882868462725,-1.47679845257792,-0.0909498046493144,-1.48469952120327,0.18322214260608,-0.745754410106949,0.0901565506522026,-1.51297385703574,-1.16453248642295,-0.40834499706292,-1.86444143105758,-0.68064027767189,0.52871323044878,-0.550671627718036,-1.15302288646148,-1.19009669084418,-0.636627732867484,-1.43232712417318,-2.95280231272666,-2.00090542947154,-1.43633564193417,-0.306730231557064,1.35940920971628,-0.34473648567176,0.42468061157709,0.0085466433110691,-0.554208426335378,-1.02061278052353,-0.708962754391343,-0.607634566977628,-0.649182918736169,-0.640247464123187,0.9892196848988,0.0324119927211116,0.0892748507128572,0.515763962756541,-1.51084221332749,-0.56602083390296,0.405650078411744,-2.0300358799457,-0.98888321292479,-0.87248451294484,-0.29292128348958,-0.181223684206962,-0.14921287093939,-0.889078268348691
2.14795485909816,0.993839451335954,1.02414940521962,0.50818281943307,0.924555181889534,1.29692993082544,-0.01408549900195,2.50343283172783,-0.1566784495993,0.886166561641509,0.309782494843066,-0.835386472492103,-0.0373482730766,0.502739385145852,1.14670856438001,-0.50098512369651,0.921745501791083,0.921875089071661,-0.214107373335107,-1.45816712522869,0.366514302730769,0.25241914959054,-0.631241682494252,2.74506250797478,0.40231384412491,0.57058239931174,1.29267339351695,0.85746848177708,0.703292937181238,1.22772661672301,-0.351444526487501,-0.089784212079622,0.531664157095592,0.30037828789564,0.202331939248787,-0.433800951407952,0.776672455506787,2.42109770277267,0.39028625547269,1.46337099582847,-0.585810325469494,0.27226776834828,0.904871649832508,0.92020200240198,1.25796916280547,0.0253936009488599,-0.32493935983095,0.938808413720163,-0.136845727821368,-0.186218213434921
1.75318973304426,0.703081006490816,-0.0105640001686894,-0.4873106090215,1.20246433978753,0.37818821587134,-0.0424238145372499,0.989001521187585,-0.18174742118336,0.83280155076824,-0.66305245932332,0.428392247742177,0.18302732215692,0.36813083909294,0.472186913446845,0.44002535136784,0.20310466868826,-0.317573746276058,1.26802851759069,-0.97643873442782,-0.20995438118801,0.06680026968518,2.58527945437097,0.6304107071998,-0.24491807491405,0.13780433967621,-0.29465951338052,0.8244501321935,-0.178478906823859,1.96495819374679,-0.208946794606375,0.0969778128819386,-0.438383556429915,0.6424226839885,-1.00727784694762,0.118694375952932,0.844051238736062,1.82475376858389,-0.44527648075456,0.150262988453383,-0.77562715713599,-0.05787595415731,-0.465536919821937,1.26229550612126,0.341384025029943,1.51148964624952,1.00146209300148,0.565138403659693,0.413462416343873,0.836510288474495
-0.0115533475950801,1.89987956556161,1.16064815443957,-0.56165580377323,0.0693271935718051,-0.81674777659482,-0.55409675047928,0.867166424363018,0.19436352085711,0.0599033007513766,-1.47258994205608,0.231789967958247,-0.25774791808463,-0.68680379153309,1.13357479473356,0.0351741122162899,-0.04350663544808,-0.0626468305530876,0.306225426558712,-0.33886850455145,-0.735138445865527,0.01674340732255,-0.19583849588373,2.42654008616267,-0.39613817586997,0.25249640408925,-0.97117980124864,-0.37856581990384,1.11278444118641,-0.309119256967415,0.13287777201901,-0.379585034240589,0.105712553044342,0.062685709814458,-0.325203538637589,-0.109960608532182,0.451147968087115,1.6673568384376,0.973560808615479,-1.46259753913846,0.17205611248232,-0.21233479650415,-1.07880662012323,-2.11315687214576,2.52061522204846,-1.50545785004968,-2.11015503882487,-1.12567730272363,-0.52329626505241,3.78660477785354
-1.47713229358657,-0.0866444368662097,-2.91937818289783,-1.00813527421986,-1.81955861337858,-2.16539795385028,-2.02462224716777,1.15794352432226,-1.57071292053561,-1.15798617269379,2.71807874865672,-2.415461975843,-0.152389973829525,-1.33095489901716,-2.04193485949818,0.49557623549839,-1.59675259494551,-0.0128816179489732,0.0230260886601466,0.83128818685832,-1.82019718025501,-1.23615154642185,-1.74989061598052,1.29448065258167,-1.4598799421151,-0.16179363289047,-2.10454967725553,0.18394434302296,-3.38809651660196,-0.724402245823631,-1.23395566477207,-0.675259466247996,-0.799378316548886,-1.60721472567645,-1.4600364479839,-0.4135465159468,-1.28499953322343,-0.982912549983373,-1.2080630139416,-0.135165598411607,-1.22961762985599,-0.83764003936887,-1.34183195990941,-0.647689440974088,-1.90253765616056,-0.44631861839914,-1.40695857260903,-1.11940537677011,-0.324620138132212,-2.37839589539598
0.68203462879309,1.86204418327865,-0.537791392549796,-0.05146945401601,-0.0991823306113833,1.46444826134964,0.801200922762084,0.873208003147292,0.93305099014213,2.27926495034461,0.204228352819952,0.927516446608927,1.2696626646134,0.75977210634188,1.94040737676326,2.24291999635168,0.3093469359463,0.0744488749868547,0.588182929064048,0.62379027188464,-1.51947261368016,0.91962500969072,-0.59746256888864,-0.24279892735626,1.18285008161554,1.71357191563027,0.360245815697122,-0.0918574961249101,0.751796842813631,0.503446777876684,0.531838735093193,0.25039963765167,0.684153181671623,0.16792615197198,0.15979699786126,1.11162875909978,-0.49052590064683,0.308667529787315,0.582301330278711,0.043744426737416,0.27642710204932,-0.60659612671894,-0.0772946898387038,-0.485673611295159,0.431996705964541,0.47035610914315,0.2836408008239,0.535605537208873,-0.0171101035579524,-0.87196922266793
3.00177790712702,2.30281354057344,4.38744667731809,1.80276817929783,0.846100124922017,2.60023131623594,1.03510318029994,1.61362826785322,1.26583968719241,0.745721894413173,0.186622926663603,1.59984451535183,1.49175042076083,-0.45000525944518,2.80250179360182,3.16837948584472,1.08724782451621,-0.181408438513197,0.0935777750420909,1.873552274181,6.11071695286183,1.84445202020944,0.12445552322051,1.27501318599533,2.16971036105704,2.85877884169534,1.21619766640238,1.3632148790057,1.75037895433311,1.64928624175509,0.724502692459491,1.34502534888143,2.29728978335071,0.170117641937528,3.06225854000466,1.36766573065227,1.57736770676239,0.792303667614842,0.847160761108166,2.31880997737862,3.23995942719997,1.66832191440633,2.40848822816003,3.09924374870097,1.7409055775706,0.94610957532737,2.38062235278646,1.80713098537685,1.95106470914778,0.0523423199598199
0.706432809934572,-0.206228329831329,-0.246570019533384,-0.34294970066668,0.612812138822978,1.37770025976943,0.18318894716362,0.435218001562723,-0.29064277741454,1.53425839551432,1.92899009972651,-0.482658374290013,-0.42411454059953,0.445441985223192,-1.46494524221208,1.22928212968272,0.412225195719164,0.794730256986027,0.133674453517416,-0.7102185274901,0.630922016248242,-0.6187828089026,0.27352994798885,-0.71700470127553,-0.48935747276172,0.65269328451856,-0.34602110648963,-0.58001064837999,0.966668410473908,2.06110187286899,0.718068089192813,-0.0424571084691826,-0.143540694502449,0.77654421081912,-0.851148570143286,0.175746969664637,-0.0128024580894025,-0.185263210883683,0.221151657940537,0.287257451466308,0.601728079462758,-0.17359441142111,1.61916368013479,0.322124118984583,2.4985041510596,0.04897759373034,0.37492912124735,0.153623613112353,-0.467960709894582,3.28122605228954
-0.63463494962877,-1.44406841547958,-1.11652230210734,0.16142053545409,-0.702724525934802,-0.869179756406829,-1.12175208070236,0.093233443050919,1.40688163993787,1.5665860791918,-0.21702182352238,1.0372495137128,0.26829284386003,-0.987726287870928,0.211750009641413,0.5702799756023,0.33418120457327,0.516614341661351,0.985139356268694,-0.0996843412004501,0.002949896016232,0.86942530607616,-0.17441140586668,1.64026554348465,-0.427077497474879,-0.43182262750357,-0.69444723528122,0.89882474661188,0.93952540776418,-1.37257843762135,0.745159930841889,0.179332036404352,0.939048759465116,-0.64171343206341,0.136573244387518,-1.61354113382939,0.840983549807208,-1.18120270696379,0.557498204957833,0.788240236693084,0.0787866891255578,0.67379213428339,0.866290173766773,-0.26395188778715,-1.30756058523168,-0.23383187074316,-1.92266213444641,-0.79331359902031,0.0001188053078641,0.11905775706867
-1.34138864271312,-2.10808632466169,2.20904272150715,0.040148550173062,-0.858919060480101,-0.449663510606446,-0.83998813929177,0.475473469120539,1.80653267314309,0.900175609114825,0.407641119308509,-1.06876685304971,0.59297081836749,1.68071183163801,2.40806544525217,-0.31887246956919,0.86806100643029,0.0351381428151313,1.05254578461315,-0.43347850470902,-1.08189731275916,2.4355325956524,0.39692436136253,-0.62125306924759,0.63976596165613,0.0555092992325899,-0.76188465710426,0.42180672241615,-1.33977794393678,0.411141697294604,-2.43155819466273,-0.799510847299459,-0.485109703183159,-1.18174318785031,-0.485709903132896,0.414788692086054,1.88779832244745,1.39999581339588,-0.127449435763838,-0.102901476673123,-1.14784557320746,-0.13460246239525,-0.252390499881699,0.38724959846116,-0.70881587482402,-0.85592533956676,-1.13277906277759,0.182350451220077,1.50014866410031,1.05482863426584
-0.36672055767119,2.50785853771683,1.55485630962735,-0.37428600672115,-0.531058841168688,-0.27651203034734,0.31143853032597,0.75572967515793,0.18558619616792,-1.18238981187865,0.0362056484765698,0.0800793674679868,0.21765425763004,3.07824234508378,-0.843052047429901,-0.16977932770941,-0.0010450206893356,-0.804689113423005,0.882875262692315,-0.28468578215702,0.79310116073346,1.36609702960965,-0.0496647638716199,-0.45876650642629,0.46654473820626,0.8119726497242,-0.2519210300714,-0.73762870844906,-0.416196569622,0.594427005341859,0.678009652376362,-0.341799341351188,0.17840454757516,-0.51888866942269,-1.25999659726962,0.574765839152528,0.031327339625281,-0.336146069319402,-0.792543074908342,-0.463293772372785,-0.0600420312243187,-0.21866622369616,-0.0186758801551994,0.378059915234672,0.225248380277968,-0.18727766257701,0.33721158239651,0.517738452769302,1.24738237687153,-0.37225085286996
3.50715938318712,-0.37355313343909,-0.0152730049933465,-0.92986317863312,-2.55537798568278,-1.53189270177292,0.42301247511108,-0.0402982072753543,0.15979353163502,-0.932453933975942,-0.335451031855097,2.27505209099293,2.10685312707668,-0.36185100221959,0.957418526078139,0.26755868804376,-0.54976990323316,-0.958700034605785,0.921745280149536,-0.00000000000003994027331089,-1.86976544848826,1.53431170341258,-0.87336799687535,-1.51295402938249,0.24307255526705,-3.00822543357389,-0.50301916929987,-0.553226114700908,0.54580107017656,-0.753148340130001,-0.16893465263916,-1.51921014363929,0.231213975838092,1.01983886744603,0.511629362846692,-0.377325036662864,-0.39498605477178,0.904516766023299,0.176494229529837,0.230926472636915,-0.203708257083568,-0.85683497212101,0.297581193234397,-0.0385393587968173,-1.10572500017099,-0.87774858212232,-0.88949147342511,0.466023954359306,0.711925616734353,0.11851351594545
0.0556885908474201,-0.784742222245998,-1.4255683531802,-1.92846267665944,-2.77609159207594,-2.4823417205651,-2.17910780179958,4.02998677353108,-0.85560693081822,0.574606838387871,1.44709170154964,1.83899474400101,-1.98591460250886,-1.57838677012622,-1.02208526027054,-1.14267753153803,-0.32000027306707,1.60493443371844,-0.415228648598139,0.595646502640083,-1.40540088357177,0.0641745569914699,-1.61824011718003,-1.76976314548721,-1.30122317902762,-2.25191909585938,-1.57403605185631,-0.831581730987433,0.568579533629228,-1.23278122474622,-0.945478608844141,-1.19611243708975,-0.697817148887791,-1.29314376342845,-2.1466127343025,1.10004239451858,0.264668545752071,8.74717241427371,-1.0701313049833,-0.763030462737873,-0.81235215214782,-0.5404877535491,-2.23926286785477,-1.05697953738989,-1.66895601962663,-0.64622610071474,0.0844380696964999,-1.07954236854306,-2.0509611413562,-0.42354997668551
-0.252316227225088,0.384251589008942,-0.640508421165618,-0.8172600187193,-1.04860420031913,-1.48525403714579,-0.15787588496268,-0.632297826444302,1.21990299712525,1.15895023178497,0.229941222451092,1.44281639222492,1.30705282814943,-0.0866325965991501,2.54501352470629,1.80064885106493,1.65602459699107,-1.28646256885242,1.18426417567349,0.11567381278237,1.26052721227177,-0.52804347032859,-4.20479427476831,0.976760539878505,0.0481695577713199,-0.95482793422901,1.40953755772599,-0.05239030899139,0.754782094469787,-1.00495147002659,0.467203241912688,2.45518355949734,1.28634455943268,-0.48747698048236,1.79262257008997,-0.166937612901877,-1.06816914688755,1.78151740942445,-0.209525421160762,1.58733491562896,1.85226011977881,0.0999300572814899,0.372196640712484,-0.643214380162187,-0.254220922956232,-1.57924830805737,-0.72310990104717,0.275119969044682,1.25354774420307,-0.74893967092828
-0.82314400982258,-1.63761826928819,-2.86152790918988,-1.83819051099643,-2.43219238027196,-2.84801857864513,-1.54928559257545,0.318881732162543,-0.79208334914427,0.0889883071206742,-2.59134002885321,-2.1353866502071,-1.55657183080169,-1.62822475914396,-1.52440201152852,-0.51922066232448,-0.893419749791752,1.01672593507863,0.7844191587983,-0.96266303591751,-4.430779557653,-0.67950431328293,-2.23216844089716,-2.18466111703274,-0.238685078911379,1.05200809789921,0.754081070623721,0.13702386358777,0.96697904981482,-1.16496546157066,0.0930233648976065,0.624709514099219,-0.256991909001746,-0.0689565138468183,-2.29808568789821,-0.216454794001152,-0.697009782017678,-0.138505260221962,-0.859356114814918,-1.68158595369157,-1.18501056637236,-0.5011536999889,-1.98501027869639,-0.410798699769445,-2.42263362384092,-2.40016076628106,-1.01419004242946,-0.417918623522172,-1.47117751842499,-1.58765399227393
-2.45907982980841,-1.07324592421373,-1.67974529404751,0.23221458608814,-1.48512545485936,0.438318896460242,-1.00162864211259,-0.827321113304888,-0.72782351655813,-0.627873357562358,1.14550792061097,-1.39621012864997,0.23084877513843,-0.676173291831954,-2.6824741461614,0.834429954804054,-2.08975824218939,0.504734171812469,0.297137502199833,-1.06921270522959,0.0382732064649781,-0.62512203673153,7.02128724668276,1.98451606795003,-0.765227248988377,0.870726517103284,-0.292079027855118,-1.52990372891691,-1.54476758526042,-0.989010540076307,-0.870914340313725,-1.34497227236741,-0.222902785724276,-1.45158277093043,-0.749552306595989,0.0749470729984211,-2.06903348707092,2.83242242613883,-0.0818665620836346,-2.65541079473922,-0.986184033249303,-1.92195652321405,-0.93061043717779,-1.61225271549671,-0.998785122441771,-0.903256228598216,-0.240286724602536,-2.38043822346984,-0.265292342058791,-2.60708515205063
